,SVXY,SVXY,SVXY,SVXY,SVXY,SVXY,SPY,SPY,SPY,SPY,SPY,SPY
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,
2019-12-10,60.86000061035156,61.36000061035156,60.18000030517578,60.7599983215332,60.7599983215332,1627600.0,313.82000732421875,314.54998779296875,312.80999755859375,313.5299987792969,303.309326171875,52649800
2019-12-11,61.08000183105469,61.65999984741211,60.880001068115234,61.400001525878906,61.400001525878906,1170000.0,314.0299987792969,314.70001220703125,313.44000244140625,314.4200134277344,304.1703796386719,53429100
2019-12-12,61.560001373291016,63.31999969482422,61.34000015258789,63.189998626708984,63.189998626708984,2430900.0,314.42999267578125,317.989990234375,314.1700134277344,317.1300048828125,306.7919921875,96389600
2019-12-13,62.97999954223633,64.63999938964844,62.65999984741211,64.5999984741211,64.5999984741211,2745400.0,316.8699951171875,318.6700134277344,316.0199890136719,317.32000732421875,306.9757995605469,81503900
2019-12-16,65.62000274658203,65.95999908447266,65.2699966430664,65.33000183105469,65.33000183105469,1732500.0,319.2200012207031,320.1499938964844,317.25,319.5,309.0847473144531,82749700
2019-12-17,65.62999725341797,65.76000213623047,65.11000061035156,65.5199966430664,65.5199966430664,1825500.0,319.9200134277344,320.25,319.4800109863281,319.57000732421875,309.1524963378906,61097700
2019-12-18,65.91999816894531,65.97000122070312,65.16000366210938,65.16000366210938,65.16000366210938,1971800.0,320.0,320.25,319.5299987792969,319.5899963378906,309.171875,48133000
2019-12-19,65.30999755859375,66.0199966430664,65.18000030517578,66.0199966430664,66.0199966430664,1355000.0,319.79998779296875,320.9800109863281,319.5199890136719,320.8999938964844,310.4390869140625,85310500
2019-12-20,66.11000061035156,66.19000244140625,65.48999786376953,65.48999786376953,65.48999786376953,1957300.0,320.4599914550781,321.9700012207031,319.3900146484375,320.7300109863281,311.8001403808594,147142100
2019-12-23,65.66000366210938,65.73999786376953,65.4000015258789,65.43000030517578,65.43000030517578,1351800.0,321.5899963378906,321.6499938964844,321.05999755859375,321.2200012207031,312.27655029296875,52990000
2019-12-24,65.62000274658203,65.91000366210938,65.45999908447266,65.83000183105469,65.83000183105469,551600.0,321.4700012207031,321.5199890136719,320.8999938964844,321.2300109863281,312.2862243652344,20270000
2019-12-26,66.12999725341797,66.16000366210938,65.80000305175781,65.83000183105469,65.83000183105469,748500.0,321.6499938964844,322.95001220703125,321.6400146484375,322.94000244140625,313.94854736328125,30911200
2019-12-27,66.0,66.0,64.80999755859375,65.08000183105469,65.08000183105469,1312500.0,323.739990234375,323.79998779296875,322.2799987792969,322.8599853515625,313.8708190917969,42528800
2019-12-30,64.87000274658203,64.88999938964844,63.58000183105469,63.93000030517578,63.93000030517578,2312400.0,322.95001220703125,323.1000061035156,320.54998779296875,321.0799865722656,312.140380859375,49729100
2019-12-31,63.56999969482422,65.41000366210938,63.439998626708984,65.2300033569336,65.2300033569336,1594700.0,320.5299987792969,322.1300048828125,320.1499938964844,321.8599853515625,312.898681640625,57077300
2020-01-02,66.16999816894531,66.66000366210938,65.47000122070312,66.6500015258789,66.6500015258789,2117600.0,323.5400085449219,324.8900146484375,322.5299987792969,324.8699951171875,315.8248596191406,59151200
2020-01-03,63.90999984741211,65.61000061035156,63.810001373291016,64.94000244140625,64.94000244140625,2337400.0,321.1600036621094,323.6400146484375,321.1000061035156,322.4100036621094,313.433349609375,77709700
2020-01-06,63.86000061035156,65.26000213623047,63.779998779296875,65.25,65.25,1790300.0,320.489990234375,323.7300109863281,320.3599853515625,323.6400146484375,314.6291198730469,55653900
2020-01-07,65.11000061035156,65.79000091552734,64.70999908447266,65.44000244140625,65.44000244140625,1172500.0,323.0199890136719,323.5400085449219,322.239990234375,322.7300109863281,313.7444152832031,40496400
2020-01-08,65.73999786376953,66.93000030517578,65.5,66.08000183105469,66.08000183105469,1855800.0,322.94000244140625,325.7799987792969,322.6700134277344,324.45001220703125,315.4165954589844,68296000
2020-01-09,66.81999969482422,67.30000305175781,66.54000091552734,67.27999877929688,67.27999877929688,1126700.0,326.1600036621094,326.7300109863281,325.5199890136719,326.6499938964844,317.5552978515625,48473300
2020-01-10,67.3499984741211,67.80999755859375,67.05999755859375,67.43000030517578,67.43000030517578,1481600.0,327.2900085449219,327.4599914550781,325.20001220703125,325.7099914550781,316.6414794921875,53029300
2020-01-13,67.7699966430664,68.33999633789062,67.48999786376953,68.16999816894531,68.16999816894531,1011500.0,326.3900146484375,327.9599914550781,325.9200134277344,327.95001220703125,318.8191223144531,47086800
2020-01-14,68.2300033569336,68.88999938964844,67.93000030517578,68.47000122070312,68.47000122070312,2011600.0,327.4700012207031,328.6199951171875,326.8399963378906,327.45001220703125,318.33306884765625,62832800
2020-01-15,68.55999755859375,68.91000366210938,68.41999816894531,68.62000274658203,68.62000274658203,1729200.0,327.3500061035156,329.0199890136719,327.260009765625,328.19000244140625,319.05242919921875,72056600
2020-01-16,69.08999633789062,69.5,69.05999755859375,69.47000122070312,69.47000122070312,2161800.0,329.70001220703125,330.9200134277344,329.45001220703125,330.9200134277344,321.7064208984375,54050300
2020-01-17,69.44999694824219,69.5199966430664,68.69000244140625,69.29000091552734,69.29000091552734,1844500.0,331.70001220703125,332.17999267578125,330.8500061035156,331.95001220703125,322.707763671875,95846000
2020-01-21,68.87999725341797,69.79000091552734,68.8499984741211,69.06999969482422,69.06999969482422,1679300.0,330.8999938964844,332.17999267578125,330.82000732421875,331.29998779296875,322.07586669921875,77742400
2020-01-22,69.6500015258789,69.69000244140625,68.37999725341797,68.37999725341797,68.37999725341797,1595700.0,332.239990234375,332.95001220703125,331.1700134277344,331.3399963378906,322.11474609375,48914900
2020-01-23,68.30000305175781,69.01000213623047,67.68000030517578,68.91000366210938,68.91000366210938,2248700.0,330.6300048828125,332.1700134277344,329.4100036621094,331.7200012207031,322.484130859375,51963000
2020-01-24,69.45999908447266,69.56999969482422,66.19999694824219,66.97000122070312,66.97000122070312,4295500.0,332.44000244140625,332.5299987792969,327.3599853515625,328.7699890136719,319.61627197265625,87578400
2020-01-27,64.08000183105469,64.87999725341797,63.40999984741211,63.40999984741211,63.40999984741211,4140800.0,323.0299987792969,325.1199951171875,322.6600036621094,323.5,314.4930114746094,84062500
2020-01-28,64.23999786376953,65.41000366210938,64.01000213623047,65.27999877929688,65.27999877929688,2588800.0,325.05999755859375,327.8500061035156,323.6000061035156,326.8900146484375,317.78863525390625,63834000
2020-01-29,65.87999725341797,66.16000366210938,64.72000122070312,65.19000244140625,65.19000244140625,1918900.0,328.3800048828125,328.6300048828125,326.3999938964844,326.6199951171875,317.5261535644531,53888900
2020-01-30,63.959999084472656,65.76000213623047,63.27000045776367,65.76000213623047,65.76000213623047,3300800.0,324.3599853515625,327.9100036621094,323.5400085449219,327.67999267578125,318.556640625,75491800
2020-01-31,64.88999938964844,65.02999877929688,60.900001525878906,61.939998626708984,61.939998626708984,4205100.0,327.0,327.1700134277344,320.7300109863281,321.7300109863281,312.7723083496094,113845600
2020-02-03,62.91999816894531,64.0,62.5,63.22999954223633,63.22999954223633,2434300.0,323.3500061035156,326.1600036621094,323.2200012207031,324.1199951171875,315.09576416015625,69083000
2020-02-04,64.66999816894531,65.30000305175781,64.48999786376953,64.87999725341797,64.87999725341797,2772300.0,328.07000732421875,330.010009765625,327.7200012207031,329.05999755859375,319.89825439453125,62573200
2020-02-05,66.04000091552734,66.2300033569336,65.08000183105469,66.2300033569336,66.2300033569336,2082400.0,332.2699890136719,333.0899963378906,330.6700134277344,332.8599853515625,323.5924072265625,65951100
2020-02-06,66.51000213623047,66.68000030517578,65.83999633789062,66.52999877929688,66.52999877929688,1800200.0,333.9100036621094,334.19000244140625,332.79998779296875,333.9800109863281,324.6812438964844,50359700
2020-02-07,65.56999969482422,66.36000061035156,65.1500015258789,65.9800033569336,65.9800033569336,2211500.0,332.82000732421875,333.989990234375,331.6000061035156,332.20001220703125,322.9507751464844,64139400
2020-02-10,65.5999984741211,66.5999984741211,65.55000305175781,66.37999725341797,66.37999725341797,1560400.0,331.2300109863281,334.75,331.19000244140625,334.67999267578125,325.3617248535156,42070000
2020-02-11,67.01000213623047,67.18000030517578,66.30999755859375,66.41000366210938,66.41000366210938,2303500.0,336.1600036621094,337.0199890136719,334.67999267578125,335.260009765625,325.9255676269531,54864500
2020-02-12,67.06999969482422,68.16000366210938,66.87000274658203,68.06999969482422,68.06999969482422,2115800.0,336.8299865722656,337.6499938964844,336.42999267578125,337.4200134277344,328.02545166015625,43992700
2020-02-13,66.93000030517578,67.80000305175781,66.72000122070312,67.37999725341797,67.37999725341797,1722200.0,335.8599853515625,338.1199951171875,335.55999755859375,337.05999755859375,327.67547607421875,54501900
2020-02-14,67.72000122070312,67.94000244140625,67.0999984741211,67.83999633789062,67.83999633789062,1698800.0,337.510009765625,337.7300109863281,336.20001220703125,337.6000061035156,328.2004699707031,64582200
2020-02-18,67.26000213623047,67.69000244140625,66.54000091552734,67.0999984741211,67.0999984741211,2384600.0,336.510009765625,337.6700134277344,335.2099914550781,336.7300109863281,327.35467529296875,57226200
2020-02-19,67.79000091552734,68.0,67.44000244140625,67.66000366210938,67.66000366210938,1704700.0,337.7900085449219,339.0799865722656,337.4800109863281,338.3399963378906,328.9197998046875,48814700
2020-02-20,67.5,67.80000305175781,65.30000305175781,66.44999694824219,66.44999694824219,3884600.0,337.739990234375,338.6400146484375,333.67999267578125,336.95001220703125,327.56854248046875,74163400
2020-02-21,65.43000030517578,65.70999908447266,63.47999954223633,64.37999725341797,64.37999725341797,4233700.0,335.4700012207031,335.80999755859375,332.5799865722656,333.4800109863281,324.1951599121094,113788200
2020-02-24,59.459999084472656,61.22999954223633,58.189998626708984,58.27000045776367,58.27000045776367,5697600.0,323.1400146484375,333.55999755859375,321.239990234375,322.4200134277344,313.4430847167969,161088400
2020-02-25,59.58000183105469,59.7599983215332,54.84000015258789,55.630001068115234,55.630001068115234,6705400.0,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,303.9450988769531,218913200
2020-02-26,56.63999938964844,57.61000061035156,55.29999923706055,56.38999938964844,56.38999938964844,6222700.0,314.17999267578125,318.1099853515625,310.70001220703125,311.5,302.8271484375,194773800
2020-02-27,53.900001525878906,54.630001068115234,51.90999984741211,51.939998626708984,51.939998626708984,6291400.0,305.4599914550781,311.55999755859375,297.510009765625,297.510009765625,289.22662353515625,284353500
2020-02-28,48.90999984741211,50.97999954223633,48.310001373291016,50.7400016784668,50.7400016784668,7439800.0,288.70001220703125,297.8900146484375,285.5400085449219,296.260009765625,288.011474609375,384975800
2020-03-02,51.439998626708984,51.869998931884766,49.93000030517578,51.77000045776367,51.77000045776367,5471700.0,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,300.4842224121094,238703600
2020-03-03,51.79999923706055,52.83000183105469,48.22999954223633,48.86000061035156,48.86000061035156,8020800.0,309.5,313.8399963378906,297.57000732421875,300.239990234375,291.8805847167969,300139100
2020-03-04,49.95000076293945,50.61000061035156,49.08000183105469,50.209999084472656,50.209999084472656,6836500.0,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,304.1492614746094,176613400
2020-03-05,48.08000183105469,48.63999938964844,45.380001068115234,46.310001373291016,46.310001373291016,7314800.0,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,294.0387878417969,186366800
2020-03-06,42.119998931884766,44.25,41.2599983215332,43.869998931884766,43.869998931884766,10971100.0,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,289.17803955078125,228667200
2020-03-09,35.81999969482422,39.77000045776367,35.560001373291016,38.41999816894531,38.41999816894531,6424900.0,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,266.59478759765625,309417300
2020-03-10,40.869998931884766,40.959999084472656,38.54999923706055,40.310001373291016,40.310001373291016,11202300.0,284.6400146484375,288.5199890136719,273.5,288.4200134277344,280.3897399902344,276444100
2020-03-11,38.689998626708984,38.900001525878906,37.09000015258789,37.779998779296875,37.779998779296875,11239300.0,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,266.7212219238281,255316300
2020-03-12,34.43000030517578,36.29999923706055,32.599998474121094,33.29999923706055,33.29999923706055,11413100.0,256.0,266.6600036621094,247.67999267578125,248.11000061035156,241.20205688476562,392220700
2020-03-13,35.56999969482422,35.619998931884766,32.72999954223633,35.08000183105469,35.08000183105469,11125200.0,263.0899963378906,271.4800109863281,248.52000427246094,269.32000732421875,261.821533203125,329566100
2020-03-16,30.420000076293945,31.700000762939453,27.510000228881836,28.229999542236328,28.229999542236328,9656800.0,241.17999267578125,256.8999938964844,237.36000061035156,239.85000610351562,233.17202758789062,297240000
2020-03-17,29.200000762939453,29.93000030517578,27.8799991607666,28.889999389648438,28.889999389648438,13306600.0,245.0399932861328,256.1700134277344,237.07000732421875,252.8000030517578,245.761474609375,262070500
2020-03-18,27.100000381469727,28.040000915527344,24.020000457763672,26.270000457763672,26.270000457763672,16989900.0,236.25,248.3699951171875,228.02000427246094,240.0,233.31785583496094,327597100
2020-03-19,25.610000610351562,28.81999969482422,24.90999984741211,27.690000534057617,27.690000534057617,16749400.0,239.25,247.3800048828125,232.22000122070312,240.50999450683594,233.8136444091797,289322000
2020-03-20,28.290000915527344,29.729999542236328,27.540000915527344,28.110000610351562,28.110000610351562,21841700.0,242.52999877929688,244.47000122070312,228.5,228.8000030517578,223.7376251220703,347158800
2020-03-23,29.040000915527344,30.670000076293945,28.200000762939453,30.25,30.25,16652500.0,228.19000244140625,229.67999267578125,218.25999450683594,222.9499969482422,218.01707458496094,326025200
2020-03-24,32.900001525878906,33.63999938964844,31.049999237060547,31.31999969482422,31.31999969482422,18558000.0,234.4199981689453,244.10000610351562,233.8000030517578,243.14999389648438,237.7701416015625,235494500
2020-03-25,30.959999084472656,31.059999465942383,29.399999618530273,30.1299991607666,30.1299991607666,10153100.0,244.8699951171875,256.3500061035156,239.75,246.7899932861328,241.32958984375,299430300
2020-03-26,30.450000762939453,31.59000015258789,30.350000381469727,31.350000381469727,31.350000381469727,10005700.0,249.52000427246094,262.79998779296875,249.0500030517578,261.20001220703125,255.42076110839844,257632800
2020-03-27,29.719999313354492,30.549999237060547,29.719999313354492,29.850000381469727,29.850000381469727,6987400.0,253.27000427246094,260.80999755859375,251.0500030517578,253.4199981689453,247.81289672851562,224341200
2020-03-30,29.799999237060547,30.350000381469727,29.329999923706055,30.25,30.25,7184600.0,255.6999969482422,262.42999267578125,253.52999877929688,261.6499938964844,255.86077880859375,171369500
2020-03-31,30.170000076293945,31.260000228881836,30.079999923706055,31.010000228881836,31.010000228881836,6239800.0,260.55999755859375,263.3299865722656,256.2200012207031,257.75,252.04710388183594,194881100
2020-04-01,29.940000534057617,30.719999313354492,29.440000534057617,29.700000762939453,29.700000762939453,4629100.0,247.97999572753906,257.6600036621094,243.89999389648438,246.14999389648438,240.70375061035156,189554600
2020-04-02,29.8799991607666,30.540000915527344,29.610000610351562,30.459999084472656,30.459999084472656,5224300.0,245.19000244140625,252.67999267578125,244.58999633789062,251.8300018310547,246.2581024169922,177660400
2020-04-03,30.610000610351562,31.25,30.290000915527344,31.110000610351562,31.110000610351562,4395300.0,250.75999450683594,253.32000732421875,245.22000122070312,248.19000244140625,242.69862365722656,135561200
2020-04-06,32.209999084472656,32.45000076293945,31.90999984741211,32.22999954223633,32.22999954223633,4130000.0,257.8399963378906,267.0,248.1699981689453,264.8599853515625,258.9997863769531,188061200
2020-04-07,32.70000076293945,32.7599983215332,31.649999618530273,31.729999542236328,31.729999542236328,4151000.0,274.2099914550781,275.0299987792969,264.8900146484375,265.1300048828125,259.2638244628906,201427200
2020-04-08,31.829999923706055,32.2400016784668,31.59000015258789,32.060001373291016,32.060001373291016,3733600.0,267.9599914550781,276.0,265.25,274.0299987792969,267.9668884277344,153774500
2020-04-09,32.099998474121094,32.439998626708984,31.8799991607666,32.349998474121094,32.349998474121094,3201000.0,277.5799865722656,281.20001220703125,275.4700012207031,278.20001220703125,272.04461669921875,189999200
2020-04-13,32.41999816894531,32.7400016784668,32.029998779296875,32.70000076293945,32.70000076293945,2958600.0,277.1400146484375,277.510009765625,271.4100036621094,275.6600036621094,269.5608215332031,114839100
2020-04-14,33.68000030517578,34.20000076293945,33.529998779296875,34.06999969482422,34.06999969482422,2446800.0,280.9800109863281,284.8999938964844,275.510009765625,283.7900085449219,277.5109558105469,134143400
2020-04-15,32.83000183105469,33.119998931884766,32.150001525878906,32.54999923706055,32.54999923706055,2729700.0,277.57000732421875,283.94000244140625,275.4599914550781,277.760009765625,271.6143798828125,121775000
2020-04-16,32.43000030517578,32.58000183105469,31.959999084472656,32.470001220703125,32.470001220703125,2375800.0,279.1499938964844,280.0299987792969,275.760009765625,279.1000061035156,272.92474365234375,131798300
2020-04-17,33.06999969482422,33.20000076293945,32.58000183105469,33.15999984741211,33.15999984741211,2334400.0,285.3800048828125,287.29998779296875,282.3999938964844,286.6400146484375,280.2978820800781,146684800
2020-04-20,32.18000030517578,32.630001068115234,31.389999389648438,31.40999984741211,31.40999984741211,2530000.0,282.6099853515625,286.7900085449219,281.3500061035156,281.5899963378906,275.359619140625,100109300
2020-04-21,30.260000228881836,30.3700008392334,29.5,30.139999389648438,30.139999389648438,3652600.0,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,266.9988098144531,126385700
2020-04-22,30.610000610351562,30.989999771118164,30.399999618530273,30.860000610351562,30.860000610351562,1841500.0,278.3500061035156,281.0,276.9100036621094,279.1000061035156,272.92474365234375,92951600
2020-04-23,31.049999237060547,31.350000381469727,30.600000381469727,30.889999389648438,30.889999389648438,2404400.0,280.489990234375,283.94000244140625,278.75,279.0799865722656,272.9051208496094,104709700
2020-04-24,31.190000534057617,31.790000915527344,30.979999542236328,31.729999542236328,31.729999542236328,2054600.0,280.7300109863281,283.70001220703125,278.5,282.9700012207031,276.7090759277344,85063200
2020-04-27,32.22999954223633,33.15999984741211,32.18000030517578,32.970001220703125,32.970001220703125,3601600.0,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,280.6988220214844,77896600
2020-04-28,33.459999084472656,33.58000183105469,32.459999084472656,32.63999938964844,32.63999938964844,3689400.0,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,279.4080505371094,105270000
2020-04-29,33.59000015258789,34.029998779296875,33.540000915527344,33.689998626708984,33.689998626708984,2422900.0,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,286.7225036621094,118745600
2020-04-30,33.290000915527344,33.290000915527344,32.470001220703125,33.119998931884766,33.119998931884766,2332600.0,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,284.052978515625,122901700
2020-05-01,31.719999313354492,32.029998779296875,31.270000457763672,31.610000610351562,31.610000610351562,2726900.0,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,276.5330505371094,125180000
2020-05-04,31.100000381469727,31.989999771118164,30.93000030517578,31.93000030517578,31.93000030517578,1849500.0,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,277.29583740234375,80873200
2020-05-05,32.529998779296875,33.029998779296875,32.47999954223633,32.599998474121094,32.599998474121094,3431800.0,286.6400146484375,289.25,283.7099914550781,286.19000244140625,279.85784912109375,79569900
2020-05-06,32.86000061035156,32.9900016784668,32.31999969482422,32.31999969482422,32.31999969482422,2685300.0,288.0400085449219,288.4599914550781,283.7799987792969,284.25,277.9607849121094,73632600
2020-05-07,32.90999984741211,33.20000076293945,32.81999969482422,33.04999923706055,33.04999923706055,2727600.0,287.75,289.7799987792969,287.1300048828125,287.67999267578125,281.31488037109375,75250400
2020-05-08,33.52000045776367,34.209999084472656,33.400001525878906,34.209999084472656,34.209999084472656,2685400.0,291.0899963378906,292.95001220703125,289.8599853515625,292.44000244140625,285.96954345703125,76452400
2020-05-11,33.720001220703125,35.38999938964844,33.65999984741211,35.349998474121094,35.349998474121094,2338500.0,290.3399963378906,294.0,289.8800048828125,292.5,286.0282287597656,79514200
2020-05-12,35.869998931884766,35.970001220703125,33.5,33.5,33.5,5717100.0,293.7900085449219,294.239990234375,286.5199890136719,286.6700134277344,280.3272399902344,95870800
2020-05-13,33.16999816894531,33.4900016784668,31.059999465942383,31.709999084472656,31.709999084472656,6483400.0,286.05999755859375,287.19000244140625,278.9599914550781,281.6000061035156,275.3694152832031,144721100
2020-05-14,30.969999313354492,32.540000915527344,30.440000534057617,32.540000915527344,32.540000915527344,6052500.0,278.95001220703125,285.1099853515625,272.989990234375,284.9700012207031,278.66485595703125,121977900
2020-05-15,31.75,32.959999084472656,31.5,32.959999084472656,32.959999084472656,4114100.0,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,279.94580078125,111146300
2020-05-18,34.029998779296875,34.20000076293945,33.709999084472656,33.9900016784668,33.9900016784668,3635100.0,293.04998779296875,296.75,292.70001220703125,295.0,288.472900390625,119703800
2020-05-19,33.86000061035156,34.27000045776367,33.060001373291016,33.060001373291016,33.060001373291016,4111800.0,294.3500061035156,296.2099914550781,291.95001220703125,291.9700012207031,285.50994873046875,95189300
2020-05-20,33.86000061035156,34.13999938964844,33.5099983215332,34.06999969482422,34.06999969482422,4112700.0,295.82000732421875,297.8699951171875,295.57000732421875,296.92999267578125,290.36016845703125,85861700
2020-05-21,34.150001525878906,34.29999923706055,33.279998779296875,33.70000076293945,33.70000076293945,4707100.0,296.7900085449219,297.6700134277344,293.69000244140625,294.8800048828125,288.3555908203125,78293900
2020-05-22,33.52000045776367,33.849998474121094,33.25,33.79999923706055,33.79999923706055,2745300.0,294.57000732421875,295.6300048828125,293.2200012207031,295.44000244140625,288.9031677246094,63958200
2020-05-26,34.59000015258789,34.619998931884766,33.88999938964844,33.97999954223633,33.97999954223633,2908200.0,301.92999267578125,302.19000244140625,295.4599914550781,299.0799865722656,292.46258544921875,88951400
2020-05-27,34.459999084472656,34.47999954223633,33.2599983215332,34.380001068115234,34.380001068115234,2956500.0,302.1199951171875,303.57000732421875,296.8699951171875,303.5299987792969,296.8141784667969,104817400
2020-05-28,34.25,34.36000061035156,33.4900016784668,33.66999816894531,33.66999816894531,3210400.0,304.6499938964844,306.8399963378906,302.239990234375,302.9700012207031,296.2665710449219,90405200
2020-05-29,33.56999969482422,34.31999969482422,33.279998779296875,34.31999969482422,34.31999969482422,4353700.0,302.4599914550781,304.9599914550781,299.4700012207031,304.32000732421875,297.586669921875,119090800
2020-06-01,33.86000061035156,34.290000915527344,33.77000045776367,34.150001525878906,34.150001525878906,2906700.0,303.6199951171875,306.2099914550781,303.05999755859375,305.54998779296875,298.78948974609375,55758300
2020-06-02,34.25,34.65999984741211,34.060001373291016,34.619998931884766,34.619998931884766,3793500.0,306.54998779296875,308.1300048828125,305.1000061035156,308.0799865722656,301.2634582519531,74267200
2020-06-03,35.0,35.47999954223633,34.88999938964844,35.40999984741211,35.40999984741211,4240900.0,310.239990234375,313.2200012207031,309.94000244140625,312.17999267578125,305.2727966308594,92567600
2020-06-04,35.29999923706055,36.04999923706055,35.119998931884766,35.540000915527344,35.540000915527344,3759800.0,311.1099853515625,313.0,309.0799865722656,311.3599853515625,304.4709167480469,75794400
2020-06-05,36.630001068115234,36.689998626708984,36.2599983215332,36.47999954223633,36.47999954223633,3529300.0,317.2300109863281,321.2699890136719,317.1600036621094,319.3399963378906,312.2743835449219,150524700
2020-06-08,36.52000045776367,36.61000061035156,35.880001068115234,36.06999969482422,36.06999969482422,2912900.0,320.2200012207031,323.4100036621094,319.6300048828125,323.20001220703125,316.0489501953125,73641200
2020-06-09,35.540000915527344,35.66999816894531,35.029998779296875,35.16999816894531,35.16999816894531,3064100.0,320.29998779296875,323.2799987792969,319.3599853515625,320.7900085449219,313.69232177734375,77479200
2020-06-10,35.02000045776367,35.90999984741211,34.689998626708984,35.2599983215332,35.2599983215332,4788700.0,321.4200134277344,322.3900146484375,318.2200012207031,319.0,311.94189453125,95000800
2020-06-11,33.279998779296875,34.09000015258789,28.950000762939453,29.290000915527344,29.290000915527344,9825300.0,311.4599914550781,312.1499938964844,300.010009765625,300.6099853515625,293.9587707519531,209243600
2020-06-12,29.940000534057617,30.270000457763672,27.790000915527344,29.799999237060547,29.799999237060547,16462500.0,308.239990234375,309.0799865722656,298.6000061035156,304.2099914550781,297.4791259765625,194678900
2020-06-15,28.399999618530273,30.329999923706055,27.860000610351562,30.200000762939453,30.200000762939453,7437900.0,298.0199890136719,308.2799987792969,296.739990234375,307.04998779296875,300.2563171386719,135782700
2020-06-16,31.18000030517578,31.290000915527344,29.639999389648438,30.540000915527344,30.540000915527344,5593200.0,315.4800109863281,315.6400146484375,307.6700134277344,312.9599914550781,306.0355224609375,137627500
2020-06-17,30.65999984741211,30.700000762939453,30.030000686645508,30.510000228881836,30.510000228881836,3106200.0,314.07000732421875,314.3900146484375,310.8599853515625,311.6600036621094,304.7643127441406,83398900
2020-06-18,30.229999542236328,30.760000228881836,30.06999969482422,30.760000228881836,30.760000228881836,2385800.0,310.010009765625,312.29998779296875,309.510009765625,311.7799987792969,304.88165283203125,80828700
2020-06-19,31.1299991607666,31.239999771118164,29.989999771118164,30.510000228881836,30.510000228881836,4717300.0,314.1700134277344,314.3800048828125,306.5299987792969,308.6400146484375,303.1392517089844,135549600
2020-06-22,30.3700008392334,31.200000762939453,30.170000076293945,31.190000534057617,31.190000534057617,4603200.0,307.989990234375,311.04998779296875,306.75,310.6199951171875,305.083984375,74649400
2020-06-23,31.860000610351562,31.8799991607666,31.290000915527344,31.399999618530273,31.399999618530273,3771700.0,313.489990234375,314.5,311.6099853515625,312.04998779296875,306.48846435546875,68471200
2020-06-24,30.850000381469727,31.280000686645508,29.639999389648438,30.329999923706055,30.329999923706055,8741300.0,309.8399963378906,310.510009765625,302.1000061035156,304.0899963378906,298.67034912109375,132813500
2020-06-25,30.1200008392334,30.979999542236328,29.799999237060547,30.959999084472656,30.959999084472656,3091700.0,303.4700012207031,307.6400146484375,301.2799987792969,307.3500061035156,301.87225341796875,89468000
2020-06-26,30.920000076293945,30.959999084472656,29.81999969482422,30.030000686645508,30.030000686645508,4922300.0,306.1600036621094,306.3900146484375,299.4200134277344,300.04998779296875,294.7023620605469,127961000
2020-06-29,30.239999771118164,30.719999313354492,29.75,30.709999084472656,30.709999084472656,3712600.0,301.4100036621094,304.6099853515625,298.92999267578125,304.4599914550781,299.0337829589844,79773300
2020-06-30,30.559999465942383,31.600000381469727,30.520000457763672,31.5,31.5,3718500.0,303.989990234375,310.20001220703125,303.82000732421875,308.3599853515625,302.8642578125,113394800
2020-07-01,31.739999771118164,32.04999923706055,31.469999313354492,31.959999084472656,31.959999084472656,3510800.0,309.57000732421875,311.8900146484375,309.07000732421875,310.5199890136719,304.9857482910156,72396500
2020-07-02,32.61000061035156,32.849998474121094,32.09000015258789,32.2400016784668,32.2400016784668,4758100.0,314.239990234375,315.70001220703125,311.510009765625,312.2300109863281,306.665283203125,69344200
2020-07-06,32.7599983215332,32.7599983215332,32.029998779296875,32.20000076293945,32.20000076293945,2312500.0,316.3699951171875,317.67999267578125,315.55999755859375,317.04998779296875,311.3993835449219,61713800
2020-07-07,32.08000183105469,32.52000045776367,31.610000610351562,31.649999618530273,31.649999618530273,3409600.0,315.3800048828125,317.5199890136719,313.3699951171875,313.7799987792969,308.1876525878906,82910000
2020-07-08,31.93000030517578,32.09000015258789,31.389999389648438,32.060001373291016,32.060001373291016,2061900.0,314.6099853515625,316.29998779296875,312.70001220703125,316.17999267578125,310.5448303222656,54638600
2020-07-09,32.060001373291016,32.150001525878906,31.079999923706055,31.790000915527344,31.790000915527344,5081600.0,316.8399963378906,317.1000061035156,310.67999267578125,314.3800048828125,308.7769470214844,83354200
